# ra 0.00000000000000000e+00 dec -8.52729075788638369e+01 rotSkyPos 1.18434959915902198e+02 MJD(TAI) 5.97253712509999968e+04
# id xmm ymm xpup ypup ra_obs dec_obs
1822 -4.88220153089166473e+01 -2.79443153908174395e+02 -4.73061016095202395e-03 -2.70766500506392851e-02 1.59630224117829567e+01 -8.45641336979509219e+01
1823 -5.49706104202437587e+01 -2.78939617015538488e+02 -5.32636192904750120e-03 -2.70277762101675846e-02 1.61947205166373998e+01 -8.45904517864503163e+01
1824 -5.56823817653506978e+01 -2.88811070916432641e+02 -5.39506312067281318e-03 -2.79828898862378404e-02 1.66343137805837777e+01 -8.45547201061337574e+01
1825 -3.22118219445121952e+01 -3.09527259097112164e+02 -3.12072246248737461e-03 -2.99873963006638475e-02 1.65222469150959625e+01 -8.43814546702712533e+01
1826 -2.76458308560541113e+01 -2.56692515390487756e+02 -2.67906420866362771e-03 -2.48752057478459111e-02 1.41438043559283102e+01 -8.45654556573795304e+01
1827 -5.85291336769485326e+01 -2.48593183303542503e+02 -5.67193129400581260e-03 -2.40906257666207400e-02 1.50433677569162523e+01 -8.47215187892415145e+01
1828 -3.22521641122659162e+01 -2.53775377229288381e+02 -3.12548130716562220e-03 -2.45927744565640587e-02 1.42007482321992295e+01 -8.45952295613579111e+01
1829 -3.00735946537898009e+01 -2.56783748957850150e+02 -2.91432588340244381e-03 -2.48840065392938528e-02 1.42440661282931735e+01 -8.45750382440985646e+01
1830 -3.27928536248814382e+01 -2.49005026226007686e+02 -3.17794338722262584e-03 -2.41309855352058768e-02 1.40149417421294249e+01 -8.46153068558645742e+01
1831 -2.98890523917669952e+01 -2.38422432327652359e+02 -2.89667125015750579e-03 -2.31065005361752451e-02 1.34345764551123619e+01 -8.46426921909153691e+01
1832 -5.60482397124662839e+01 -2.55823071265378672e+02 -5.43135487179162088e-03 -2.47905356450447735e-02 1.52553062381584112e+01 -8.46839241242762313e+01
1833 -4.86800875395660526e+01 -2.55241648374146735e+02 -4.71738777726262402e-03 -2.47344220839767551e-02 1.49273515940952706e+01 -8.46564544205481297e+01
1834 -3.69717188811707373e+01 -2.39778133988076945e+02 -3.58304678053914406e-03 -2.32376610292579742e-02 1.37768281932013110e+01 -8.46668906181258478e+01
1835 -4.02018677279345980e+01 -2.68105956458730475e+02 -3.89559629714090333e-03 -2.59797026916816186e-02 1.51346310773855866e+01 -8.45732563157338575e+01
1836 -4.32416183621273760e+01 -2.44980990196483845e+02 -4.19057270836097322e-03 -2.37412634047891279e-02 1.42586632280948802e+01 -8.46731427101796896e+01
1837 -4.93877679745907443e+01 -2.42695969195809710e+02 -4.78622259820365731e-03 -2.35199317542665008e-02 1.44081095416410108e+01 -8.47068099763742026e+01
1838 -4.23835523279106496e+01 -2.48517338578680182e+02 -4.10735743193316356e-03 -2.40836239888085717e-02 1.43788450244862283e+01 -8.46563440950071566e+01
1839 -5.70935528542008512e+01 -2.53308245010794622e+02 -5.53270669642772373e-03 -2.45470837488520263e-02 1.51894748786305041e+01 -8.46977422974346297e+01
1840 -4.81006967101287799e+01 -2.51419457711217206e+02 -4.66132192978818173e-03 -2.43644502462677832e-02 1.47377395095318668e+01 -8.46686197134018101e+01
1841 -5.68656238415656929e+01 -2.45365059116726741e+02 -5.51080954731191473e-03 -2.37781636604301912e-02 1.48329478374170325e+01 -8.47270794531907399e+01
1842 -3.65934260379956839e+01 -2.59718931846410669e+02 -3.54607974375282294e-03 -2.51680190407260786e-02 1.46309104863191521e+01 -8.45905288832551747e+01
1843 -2.93336293849576926e+01 -2.55488049002997286e+02 -2.84263590672991775e-03 -2.47585967731875425e-02 1.41587390595962592e+01 -8.45768737868892941e+01
1844 -5.37183001698892539e+01 -2.42616865476808613e+02 -5.20588078097912292e-03 -2.35121824989370128e-02 1.45821556288100584e+01 -8.47247283084072222e+01
1845 -4.37804769463711025e+01 -2.70633875461549792e+02 -4.24230553763537983e-03 -2.62242823427583024e-02 1.53867915818188958e+01 -8.45779644814035692e+01
1846 -5.64012528436416716e+01 -2.64858092044005502e+02 -5.46533881365045705e-03 -2.56650187287585235e-02 1.56584219263905329e+01 -8.46506479732504999e+01
1847 -3.69445007405339965e+01 -2.57218330240293483e+02 -3.58013990472700900e-03 -2.49259724684863689e-02 1.45373396559826489e+01 -8.46014026131039003e+01
1848 -2.64023641712465320e+01 -2.49162214033365814e+02 -2.55865006082931900e-03 -2.41462813692695198e-02 1.37682038610857216e+01 -8.45884691796875501e+01
1849 -5.46381187003652684e+01 -2.66991441281685411e+02 -5.29444623044614607e-03 -2.58715318806493413e-02 1.56765770192393408e+01 -8.46353909662384893e+01
1850 -3.78776029867894266e+01 -2.50550962020154088e+02 -3.67066855355258808e-03 -2.42805633099456852e-02 1.42858653127412438e+01 -8.46303149055809598e+01
1851 -5.05655336372831385e+01 -1.94727269368030875e+02 -4.90124846605651063e-03 -1.88746496207394532e-02 1.22665482302053981e+01 -8.48888212153197799e+01
1852 -3.42868990451609292e+01 -2.25508597563352936e+02 -3.32304928093327253e-03 -2.18560500904479912e-02 1.30324847134254860e+01 -8.47085136539419779e+01
1853 -2.61738630890664155e+01 -2.25010264787102926e+02 -2.53675832409443929e-03 -2.18078875198142071e-02 1.26890518971507174e+01 -8.46764666872134342e+01
1854 -4.32646540087291953e+01 -2.03560015224943498e+02 -4.19348099620653683e-03 -1.97303104576101347e-02 1.23858999262050045e+01 -8.48261204731820442e+01
1855 -5.47997873372386834e+01 -2.00016596989594149e+02 -5.31155207880065934e-03 -1.93869104819092870e-02 1.26881390227451458e+01 -8.48873984384767937e+01
1856 -3.61460623555262401e+01 -1.98960263473301239e+02 -3.50357605097040628e-03 -1.92848783179628280e-02 1.18867589687816970e+01 -8.48126575980441544e+01
1857 -2.66298585130602170e+01 -2.12872088853461065e+02 -2.58107169513697565e-03 -2.06324086534251765e-02 1.21554687594708959e+01 -8.47223868428259976e+01
1858 -3.43840945588778695e+01 -2.21524248064659361e+02 -3.33252067777026597e-03 -2.14702218212803678e-02 1.28562132067788468e+01 -8.47235138091157580e+01
1859 -3.41216204052123402e+01 -1.95743940791562864e+02 -3.30739088780210560e-03 -1.89733581942548753e-02 1.16557202100170638e+01 -8.48155766893869441e+01
1860 -4.97259802522104337e+01 -2.03629284862741315e+02 -4.81972685063236650e-03 -1.97369167354804267e-02 1.26502379115275687e+01 -8.48529861105330809e+01
1861 -5.13638160379943471e+01 -2.01894872078580988e+02 -4.97849851654608849e-03 -1.95688988605903086e-02 1.26358580030062644e+01 -8.48661647020380201e+01
1862 -4.07025951056724296e+01 -2.18091339319162131e+02 -3.94494778865021097e-03 -2.11376926836537096e-02 1.29526952254773491e+01 -8.47624407102089208e+01
1863 -5.47759221445310018e+01 -2.21049237080517400e+02 -5.30883097685537052e-03 -2.14238846427246277e-02 1.36591600053811071e+01 -8.48098814469621516e+01
1864 -4.68138767435457481e+01 -2.02730292880677467e+02 -4.53749455832308437e-03 -1.96498915437535206e-02 1.24902948901399142e+01 -8.48440438668072403e+01
1865 -4.90449338761256683e+01 -2.11564152034956862e+02 -4.75358278182569892e-03 -2.05054351363796808e-02 1.29904570449376529e+01 -8.48211371898228776e+01
1866 -3.04493282870775133e+01 -2.11019645439817765e+02 -2.95128441105081685e-03 -2.04529631701697613e-02 1.22207150411720491e+01 -8.47451797688359392e+01
1867 -4.02434547024279112e+01 -1.99873764845188560e+02 -3.90070635260905164e-03 -1.93733085297092579e-02 1.20927136457094306e+01 -8.48267063145265183e+01
1868 -3.20520130179489797e+01 -2.05853839524396705e+02 -3.10667911626174870e-03 -1.99526258739072468e-02 1.20456124209597419e+01 -8.47705659682533792e+01
1869 -2.87131741038840609e+01 -2.07292886468056508e+02 -2.78304876034036466e-03 -2.00920388886668515e-02 1.19806087856569885e+01 -8.47512728252335421e+01
1870 -2.94915544624627941e+01 -2.25507178386105636e+02 -2.85829725640491432e-03 -2.18559706678409030e-02 1.28422035427503953e+01 -8.46885232636381033e+01
1871 -4.68395047920333525e+01 -1.99621474697353790e+02 -4.54002779006868439e-03 -1.93487750701972390e-02 1.23459414864923431e+01 -8.48554248556509236e+01
1872 -3.72632808427605724e+01 -2.24642263655285916e+02 -3.61152254241011491e-03 -2.17721193845635090e-02 1.31121655153599050e+01 -8.47240803832252141e+01
1873 -5.96258584707648751e+01 -2.18245104659998503e+02 -5.77891620265671806e-03 -2.11522350171036051e-02 1.37312049227749391e+01 -8.48402945583462014e+01
1874 -5.17192979395696000e+01 -2.09839781779540687e+02 -5.01281009549354659e-03 -2.03383846735448910e-02 1.30197628227867384e+01 -8.48386038279055015e+01
1875 -3.47776422630864204e+01 -2.27175952589264824e+02 -3.37058851851206086e-03 -2.20174976695346851e-02 1.31271238405692117e+01 -8.47044318022387870e+01
1876 -4.44538934504841166e-01 -2.82269961382265365e+02 -4.30739060232154561e-05 -2.73507421870692082e-02 1.41684158663809754e+01 -8.43583782032649196e+01
1877 -4.88012593262279992e+00 -3.08782384313442094e+02 -4.72798871918083709e-04 -2.99156138565278666e-02 1.54199764440479523e+01 -8.42758641491621745e+01
1878 4.73380328600613076e+00 -2.92860302951670349e+02 4.58660830543103912e-04 -2.83753974699370685e-02 1.44078199029897043e+01 -8.42974911519861081e+01
1879 -1.47569159916547257e+01 -2.88904322896868507e+02 -1.42983188191156386e-03 -2.79926111887891481e-02 1.49949882698882853e+01 -8.43914638130079453e+01
1880 5.40423960238692480e+00 -2.92478084811710573e+02 5.23620761917430438e-04 -2.83384174057747310e-02 1.43667590111476269e+01 -8.42961972336173062e+01
1881 7.47331634448474880e+00 -3.04417453949510730e+02 7.24050264026225533e-04 -2.94934039650279374e-02 1.47731705758231975e+01 -8.42427467019337968e+01
1882 1.55294782003456682e+01 -2.89194820611533146e+02 1.50468473489280964e-03 -2.80207117309680433e-02 1.38512517038371819e+01 -8.42670468451285046e+01
1883 1.27052550988469957e+01 -3.06285412403841690e+02 1.23093196887115474e-03 -2.96740602839992394e-02 1.46510785407939927e+01 -8.42144817373746832e+01
1884 -3.72807210789375532e+00 -3.13330907647410925e+02 -3.61176180432456627e-04 -3.03555449466515054e-02 1.55573556515823075e+01 -8.42538050941364531e+01
1885 -6.14165673949444724e+00 -3.10144524770376051e+02 -5.95014732603949014e-04 -3.00473584412688406e-02 1.55231197452088558e+01 -8.42756882579748350e+01
1886 -4.15993327018362891e+00 -2.92183289585322996e+02 -4.03059646909744785e-04 -2.83098996749025916e-02 1.47196100065317879e+01 -8.43361756670032463e+01
1887 1.29781888057628123e+01 -2.82792605885566047e+02 1.25752548478013423e-03 -2.74012741015584142e-02 1.36826091994941130e+01 -8.43013387787926689e+01
1888 4.64248691163012772e+00 -3.04826721834045713e+02 4.49785270422909398e-04 -2.95330007649095699e-02 1.48969538149569249e+01 -8.42526431028435070e+01
1889 -1.33074672571166097e+01 -2.96768648691197996e+02 -1.28934042563299688e-03 -2.87534666383200271e-02 1.52607488287963129e+01 -8.43556415405070794e+01
1890 1.41887797735766696e+00 -3.02362220950875837e+02 1.37469164071515822e-04 -2.92946133664925799e-02 1.49202510303172389e+01 -8.42750203476643094e+01
1891 3.96862892608465856e+00 -2.93357441169720289e+02 3.84521712919857941e-04 -2.84234953373821708e-02 1.44571957643867623e+01 -8.42987350122532035e+01
1892 4.32779060103091773e+00 -2.80147743469919249e+02 4.19348519570994732e-04 -2.71453848661903328e-02 1.38986809141009182e+01 -8.43467537995500720e+01
1893 6.30045212750779626e-01 -2.96280755521706340e+02 6.10443765839071179e-05 -2.87063113068772024e-02 1.47036160498182866e+01 -8.43012608196128070e+01
1894 6.47764311028396023e+00 -3.11607495341109995e+02 6.27560728875284444e-04 -3.01888547377375284e-02 1.50990833243824074e+01 -8.42194598567705128e+01
1895 -5.70158191271048054e+00 -2.87800422774125479e+02 -5.52443455012388129e-04 -2.78858503386439638e-02 1.45987277093873313e+01 -8.43589972981255016e+01
1896 1.07187472183198906e+00 -3.12924589103676965e+02 1.03843622801738243e-04 -3.03162508961234943e-02 1.53572551006244389e+01 -8.42361505457399318e+01
1897 3.51538730955418899e+00 -2.85761223714170001e+02 3.40619982915230611e-04 -2.76885516639416435e-02 1.41622326459099597e+01 -8.43291103227701768e+01
1898 -1.68046684409839422e+01 -3.03391531199972974e+02 -1.62812142605981997e-03 -2.93941087958085427e-02 1.56659387972381126e+01 -8.43442355419707326e+01
1899 -6.97847230241632843e+00 -2.82045595035495353e+02 -6.76184334595356443e-04 -2.73290205563461071e-02 1.44096868881320734e+01 -8.43858842429285261e+01
1900 7.49514645368633836e+00 -2.90498420137863775e+02 7.26217361551771191e-04 -2.81468811198103304e-02 1.42065198968868707e+01 -8.42950960097234656e+01
1901 1.05663459177373849e+01 -2.69059153412900116e+02 1.02389701101590256e-03 -2.60722926459830660e-02 1.31988265687715014e+01 -8.43620482760281334e+01
1902 9.28382234415559715e+00 -2.67887332237000976e+02 8.99623386670589538e-04 -2.59588884986488785e-02 1.31974702090456759e+01 -8.43716818851778072e+01
1903 -1.25973285893396287e+01 -2.47629152751996401e+02 -1.22081942279127654e-03 -2.39979831584938193e-02 1.31619226843396913e+01 -8.45370500281009214e+01
1904 -8.13349343141001313e+00 -2.43346928444195640e+02 -7.88239803232012410e-04 -2.35834376226593222e-02 1.28028844611282153e+01 -8.45341423708230622e+01
1905 1.60025134481330475e+01 -2.46318488637747521e+02 1.55082661305310367e-03 -2.38710792966715830e-02 1.20226909343566639e+01 -8.44219531272846524e+01
1906 -3.72119887199623633e+00 -2.70305766336638101e+02 -3.60588745944875921e-04 -2.61929611014607364e-02 1.37928661469053253e+01 -8.44164806741843847e+01
1907 1.41156000896770770e+01 -2.62530246195209941e+02 1.36786593793971028e-03 -2.54403765456612044e-02 1.27895704164783197e+01 -8.43711813534884101e+01
1908 -1.63503929086000319e+01 -2.47774021810430384e+02 -1.58453007374510465e-03 -2.40119849869111467e-02 1.33137717334884691e+01 -8.45520914819140899e+01
1909 -8.19084190788150934e+00 -2.64064847040221252e+02 -7.93725234020000543e-04 -2.55889363841555542e-02 1.36999249781864254e+01 -8.44580792124412625e+01
1910 -1.56727932346633914e+01 -2.67815812922306861e+02 -1.51872752392423396e-03 -2.59519308611606651e-02 1.41491767165138285e+01 -8.44748017093793777e+01
1911 4.57594451503724287e+00 -2.60075427117626418e+02 4.43435482848091912e-04 -2.52028127137135481e-02 1.30427663379370351e+01 -8.44199376085994260e+01
1912 -3.46075519730674586e+00 -2.65882148042046595e+02 -3.35358335063704169e-04 -2.57648372701811748e-02 1.35956343555891692e+01 -8.44318343717456514e+01
1913 1.46002709638213801e+00 -2.56519125799317749e+02 1.41487344994224549e-04 -2.48585866245358729e-02 1.30082997297719185e+01 -8.44459458372293170e+01
1914 -8.25714736234382229e+00 -2.64110999124175578e+02 -8.00150320207878782e-04 -2.55934030538659922e-02 1.37044443707053265e+01 -8.44581809324527342e+01
1915 4.04918894193238543e+00 -2.59031067899675065e+02 3.92391682048219895e-04 -2.51017272578527607e-02 1.30180004376267640e+01 -8.44259589640695509e+01
1916 8.89839840337067756e-02 -2.62668349617872309e+02 8.62296280252170773e-06 -2.54537873612931814e-02 1.33235060559078953e+01 -8.44290368267092077e+01
1917 -1.79586702337230015e+01 -2.56565580554564519e+02 -1.74032180136270533e-03 -2.48630142158261028e-02 1.37574375886969413e+01 -8.45261750923246211e+01
1918 2.45935889385522444e+00 -2.55036582202760542e+02 2.38331492523228140e-04 -2.47150789729288813e-02 1.29066857265319275e+01 -8.44472090378939839e+01
1919 -3.92331539420647246e+00 -2.66221311720902520e+02 -3.80181303183061770e-04 -2.57976621952485143e-02 1.36277345278962372e+01 -8.44324850422058404e+01
1920 -1.28862969629195057e+01 -2.39659638031751456e+02 -1.24886561882079456e-03 -2.32264306043961644e-02 1.28239048217039961e+01 -8.45674611314638867e+01
1921 -1.59332089134776957e+01 -2.43931130521719922e+02 -1.54412591626112614e-03 -2.36399574289678054e-02 1.31295971438526671e+01 -8.45645066882805736e+01
1922 1.53546716014700380e+01 -2.43442818327680214e+02 1.48806176786128123e-03 -2.35926863182888517e-02 1.19215502550736847e+01 -8.44350159219794847e+01
1923 1.57819881106608051e+00 -2.53378646495169647e+02 1.52941175137350123e-04 -2.45545920310922643e-02 1.28686150774232821e+01 -8.44569468215114654e+01
1924 7.25799571828470569e+00 -2.45990470870670919e+02 7.03385038739676128e-04 -2.38393660727936572e-02 1.23343188342506149e+01 -8.44600087661988539e+01
1925 6.24166513725957905e+00 -2.58844783876516658e+02 6.04856697670116202e-04 -2.50836912493233588e-02 1.29273050178100810e+01 -8.44175067052793224e+01
1926 6.39866898307996301e+00 -2.11733929838779659e+02 6.20190619875209928e-04 -2.05222988628674212e-02 1.08412704927905548e+01 -8.45857167391175153e+01
1927 2.73391196708053386e+00 -2.26910886734882240e+02 2.64969026685133531e-04 -2.19920602881033510e-02 1.16629157398343235e+01 -8.45476816908132776e+01
1928 8.45350202173573706e-01 -2.26334331389374483e+02 8.19309999833560317e-05 -2.19362319351385053e-02 1.17082494589602515e+01 -8.45577629624773124e+01
1929 -1.37752578929541443e+01 -2.05938963717944887e+02 -1.33519239852959845e-03 -1.99610156887084639e-02 1.13380222125324028e+01 -8.46926113056128997e+01
1930 8.26192141008416492e+00 -1.94268053169624892e+02 8.00835360296204722e-04 -1.88305744671267601e-02 9.96802608002307267e+00 -8.46383646591813488e+01
1931 -1.43533816126136031e+01 -2.09369327898326844e+02 -1.39121071056206832e-03 -2.02932562720524977e-02 1.15180723063452835e+01 -8.46828906314106860e+01
1932 -9.13849326760647429e+00 -2.18769927700200526e+02 -8.85724317040152112e-04 -2.12036972755723398e-02 1.17468174346109056e+01 -8.46271835321197159e+01
1933 -5.25049150577480361e-01 -1.98056883435451994e+02 -5.08928524649121162e-05 -1.91975927153763062e-02 1.04708495003722994e+01 -8.46633694206383893e+01
1934 -1.72173456786221877e+01 -2.03344189617923575e+02 -1.66883697516081943e-03 -1.97096758497364369e-02 1.13504615204697892e+01 -8.47165112577702502e+01
1935 -1.96417046968367259e+00 -2.16751120570484773e+02 -1.90373617913760146e-04 -2.10082045559468640e-02 1.13827721326364060e+01 -8.46038403182792109e+01
1936 -5.75426645767472422e+00 -2.14315179647906888e+02 -5.57726656773493480e-04 -2.07722894864237929e-02 1.14156565076254282e+01 -8.46286566146206809e+01
1937 -3.68078378355300018e+00 -2.09622258175245150e+02 -3.56762594748304422e-04 -2.03177869555299789e-02 1.11228906799797223e+01 -8.46364079391064337e+01
1938 -1.59010693486621975e+01 -1.99031221766861620e+02 -1.54127719819992497e-03 -1.92919279271582568e-02 1.10994843726574342e+01 -8.47261393072241873e+01
1939 1.66761717003762051e+01 -2.21340511785320217e+02 1.61627528718945182e-03 -2.14525974954076631e-02 1.08953807563008311e+01 -8.45078210398966121e+01
1940 -6.63823753151147500e+00 -2.00935465688477052e+02 -6.43435659118998782e-04 -1.94764111997977989e-02 1.08346580290366479e+01 -8.46796713766320437e+01
1941 9.75465847566390742e+00 -2.09669021903825666e+02 9.45476402835942445e-04 -2.03223017095190903e-02 1.06226271775477219e+01 -8.45784892214126103e+01
1942 1.14354548994714413e+01 -2.27278191749531601e+02 1.10831429943476518e-03 -2.20276038058901565e-02 1.13543159894331485e+01 -8.45093148692614733e+01
1943 -5.63212917935812385e+00 -1.94862477439430904e+02 -5.45926346832634733e-04 -1.88881605970886261e-02 1.05140772277173067e+01 -8.46965691700263790e+01
1944 -5.06827802622740720e+00 -2.14582482856001974e+02 -4.91237440845564317e-04 -2.07981782339065266e-02 1.14017862326774555e+01 -8.46247813344098887e+01
1945 -1.13011962710719622e+01 -2.27980304748132113e+02 -1.09529906158585088e-03 -2.20955912861957385e-02 1.22442869317174168e+01 -8.46032333811743058e+01
1946 5.04799452359762491e+00 -2.16731510730085461e+02 4.89267548840871666e-04 -2.10063015155403134e-02 1.11184899443107170e+01 -8.45739304350125849e+01
1947 -5.81342682202272698e+00 -1.99985072571043759e+02 -5.63489752847542362e-04 -1.93843566911961231e-02 1.07593801154004822e+01 -8.46794535381775830e+01
1948 1.37403747495938617e+01 -2.15336978360117570e+02 1.33176552971629898e-03 -2.08712186006241064e-02 1.07329586268476689e+01 -8.45414958203829769e+01
1949 -1.30784241242469506e+01 -2.12043093598875117e+02 -1.26762262634173644e-03 -2.05522179623387584e-02 1.15916169060457293e+01 -8.46679402597621618e+01
1950 1.53868914799231753e+01 -2.00903544768218154e+02 1.49142888530946565e-03 -1.94732867401674788e-02 1.00136812018632444e+01 -8.45844974865916299e+01
1951 5.77090447942438800e+01 -2.94296786444459656e+02 5.59126031742596553e-03 -2.85135536285469476e-02 1.25300327567883745e+01 -8.40732220414988234e+01
1952 5.85183003144179494e+01 -2.78994713316751415e+02 5.67009305503676266e-03 -2.70330132261125226e-02 1.18752922258417062e+01 -8.41249347428710053e+01
1953 2.67047167830385490e+01 -2.99042185594717353e+02 2.58733734196678897e-03 -2.89732716470524031e-02 1.38384752945606859e+01 -8.41844843149668662e+01
1954 3.29645771284290703e+01 -2.96304496847786083e+02 3.19387059374999418e-03 -2.87083379104499554e-02 1.34981579095988966e+01 -8.41688467654690555e+01
1955 5.18315345604622166e+01 -2.81875820059489797e+02 5.02214497622407822e-03 -2.73119683921275169e-02 1.22297640963770160e+01 -8.41428201333861381e+01
1956 3.28345083145091152e+01 -2.88581788945949654e+02 3.18139322775545753e-03 -2.79611968058771469e-02 1.31878254647473252e+01 -8.41978455850719172e+01
1957 4.86158681981538479e+01 -2.81566276948850714e+02 4.71058772891817107e-03 -2.72820932389066829e-02 1.23311246253134073e+01 -8.41574691528861933e+01
1958 3.74564843144149933e+01 -2.80120762982761278e+02 3.62936572263867531e-03 -2.71424484699373768e-02 1.26714563759744863e+01 -8.42095174262716597e+01
1959 3.26775228938586793e+01 -2.98193709187310105e+02 3.16602820713757617e-03 -2.88911034518908594e-02 1.35852325435396306e+01 -8.41630432820597179e+01
1960 3.69208186600860770e+01 -2.81516815176458124e+02 3.57743904370894572e-03 -2.72775437442184937e-02 1.27485931778002417e+01 -8.42066752265094891e+01
1961 2.85662000941927161e+01 -2.92648917008969477e+02 2.76777893540562387e-03 -2.83547516048996105e-02 1.35102124962002694e+01 -8.42005278627635647e+01
1962 5.46701390386863935e+01 -3.07362646222562546e+02 5.29648466449196380e-03 -2.97775270153142688e-02 1.31630073338558233e+01 -8.40382348118412779e+01
1963 3.19590534435792399e+01 -2.82669059290661210e+02 3.09666102362621569e-03 -2.73891171412755756e-02 1.29763564763470214e+01 -8.42231677283186002e+01
1964 2.91582317328377769e+01 -2.93423488835119429e+02 2.82512892897552291e-03 -2.84296796302450257e-02 1.35201023976443757e+01 -8.41952187145470816e+01
1965 4.80410727440453726e+01 -3.01159953275283783e+02 4.65443527522469650e-03 -2.91777312608666670e-02 1.31502497160390153e+01 -8.40885223494216945e+01
1966 4.52223888087715977e+01 -3.07479749338706938e+02 4.38121251016480341e-03 -2.97890969475673242e-02 1.35046985157312811e+01 -8.40769206669616835e+01
1967 4.29306561965729117e+01 -2.81298921845731911e+02 4.15974877373779910e-03 -2.72563466033150965e-02 1.25231365661846983e+01 -8.41823095099511249e+01
1968 5.01251497877949816e+01 -2.83805515035913686e+02 4.85676856038975199e-03 -2.74987248622101700e-02 1.23697328156203845e+01 -8.41430328030747745e+01
1969 5.76994240174708466e+01 -2.81613095955206063e+02 5.59068205790145580e-03 -2.72863951354199857e-02 1.20120311043355308e+01 -8.41190142480144658e+01
1970 5.51964344056664800e+01 -3.06978412252178089e+02 5.34748081366250624e-03 -2.97403480388323503e-02 1.31290250695709751e+01 -8.40374593101286678e+01
1971 4.68047229850233535e+01 -2.86926111491471545e+02 4.53498560805128386e-03 -2.78007368317146827e-02 1.26161109685766508e+01 -8.41456525817436187e+01
1972 2.49291709108697219e+01 -2.78731176485590140e+02 2.41555772907296696e-03 -2.70081684665973917e-02 1.30705129698687479e+01 -8.42668504629780131e+01
1973 5.08059442570693776e+01 -3.11915834075101884e+02 4.92201572345422021e-03 -3.02180121275546741e-02 1.34816226951311346e+01 -8.40374729291011136e+01
1974 3.53607788441894115e+01 -3.02604374957671666e+02 3.42591685431055870e-03 -2.93177204304127630e-02 1.36655640419786213e+01 -8.41356412432294718e+01
1975 3.75663608021213093e+01 -2.91371818534559850e+02 3.63980919679033265e-03 -2.82310503903728700e-02 1.31301354313392853e+01 -8.41679504782892138e+01
1976 5.52575346511243595e+01 -2.64877003593077575e+02 5.35451681945570222e-03 -2.56668774635117301e-02 1.14010812306244418e+01 -8.41890743064102054e+01
1977 4.90694295940766025e+01 -2.41829819835724464e+02 4.75539068031397352e-03 -2.34360839525151674e-02 1.06343228176619000e+01 -8.42966744431041661e+01
1978 3.66021817146898201e+01 -2.45071814674457954e+02 3.54715562476078539e-03 -2.37501652953094507e-02 1.12177639094475570e+01 -8.43388198193239020e+01
1979 2.88353290967894722e+01 -2.41853402812758645e+02 2.79451213773196719e-03 -2.34386875711879196e-02 1.13581876110598863e+01 -8.43833865045950802e+01
1980 4.48007049956483741e+01 -2.36750184698974181e+02 4.34180893968051825e-03 -2.29443726052271993e-02 1.05638648258616250e+01 -8.43328018263681969e+01
1981 3.30485791882318622e+01 -2.40176124575002262e+02 3.20284516928346849e-03 -2.32762484580937325e-02 1.11327823846661929e+01 -8.43713079604832217e+01
1982 5.69520191550192294e+01 -2.63276596790493556e+02 5.51874560324073539e-03 -2.55119411485460884e-02 1.12743223203688725e+01 -8.41875094762079357e+01
1983 5.68851206042221520e+01 -2.47393293073409723e+02 5.51265107792139192e-03 -2.39745101925727643e-02 1.06008202607651238e+01 -8.42435666806443777e+01
1984 3.20192857042707431e+01 -2.51475200668807815e+02 3.10294528451412598e-03 -2.43701185371365779e-02 1.16592318468324390e+01 -8.43356237194629585e+01
1985 2.79263649801249443e+01 -2.53932079399067760e+02 2.70628253784473138e-03 -2.46079986695505945e-02 1.19133799031429106e+01 -8.43441966849920561e+01
1986 5.10032788654644378e+01 -2.57855867059402215e+02 4.94245131825415095e-03 -2.49874145038597485e-02 1.12539022210566326e+01 -8.42320855549698422e+01
1987 4.57614305609092682e+01 -2.54564576366324417e+02 4.43457656363288859e-03 -2.46689426105827191e-02 1.12991183183340720e+01 -8.42661162032688509e+01
1988 3.71352731107464535e+01 -2.67930455739190563e+02 3.59845091786833472e-03 -2.59627710695512250e-02 1.21742308142116027e+01 -8.42549951481006474e+01
1989 3.72860192335695189e+01 -2.36858865001659581e+02 3.61354951120510491e-03 -2.29550178175296875e-02 1.08358016164850266e+01 -8.43647926557123924e+01
1990 3.67215254740550847e+01 -2.60451785034281613e+02 3.55848114615529712e-03 -2.52389505763262988e-02 1.18730451464935882e+01 -8.42836030218441579e+01
1991 4.19349473654738958e+01 -2.60372112607779002e+02 4.06367221293253006e-03 -2.52311493276823479e-02 1.16825974442709377e+01 -8.42617794820571220e+01
1992 5.25688600614623596e+01 -2.43791577770860130e+02 5.09446782839064003e-03 -2.36259326973066557e-02 1.05963885417025931e+01 -8.42747409078602203e+01
1993 5.08903172706168192e+01 -2.65893151889535602e+02 4.93132533878880112e-03 -2.57653264441397682e-02 1.15975898024855280e+01 -8.42040573209865073e+01
1994 3.03695267889750795e+01 -2.60586022087516938e+02 2.94295296532795514e-03 -2.52520367457248519e-02 1.21086261118140186e+01 -8.43099744074763180e+01
1995 5.02924921837959289e+01 -2.61144002761384797e+02 4.87350376579018946e-03 -2.53056912793275281e-02 1.14183729399054386e+01 -8.42234766234873433e+01
1996 3.01112932213597730e+01 -2.68128203648225792e+02 2.91782840855191097e-03 -2.59820155842332076e-02 1.24371498072386188e+01 -8.42838346241580894e+01
