# ra 5.30091384730315553e+01 dec -2.74389488088151232e+01 rotSkyPos 2.56750753181930804e+02 MJD(TAI) 5.95801395550000016e+04
# id xmm ymm xpup ypup ra_obs dec_obs
1791 -7.93776454085604755e+00 2.12412624924389064e+02 -7.69365297831484671e-04 2.05880259608325067e-02 5.43167431709247310e+01 -2.76602547204169760e+01
1792 -7.93791151503234715e+00 2.19412624922846106e+02 -7.69359359029369661e-04 2.12659408150261443e-02 5.43595174343214396e+01 -2.76687475041946627e+01
1793 1.30619795643772498e+01 2.40610359154740365e+02 1.26588669964780511e-03 2.33184757295238423e-02 5.44603887855068649e+01 -2.78081633666896124e+01
1794 1.30623016125307139e+01 2.47610359147332133e+02 1.26588038399965265e-03 2.39961613058320179e-02 5.45032132060708037e+01 -2.78166056378353019e+01
1795 1.30626236606841779e+01 2.54610359139923929e+02 1.26587299734168550e-03 2.46737858221215307e-02 5.45460390439038676e+01 -2.78250336040041120e+01
1796 1.30629457088376419e+01 2.61610359132515725e+02 1.26586454018241769e-03 2.53513475713363044e-02 5.45888661427184019e+01 -2.78334472345085544e+01
1797 6.06197957178546609e+00 2.40610681202893829e+02 5.87490447115518412e-04 2.33185339882336674e-02 5.44699555527061463e+01 -2.77702375874070846e+01
1798 6.06230161993893013e+00 2.47610681195485597e+02 5.87504241622165070e-04 2.39962203455602527e-02 5.45127654163066779e+01 -2.77786786588312040e+01
1799 6.06262366809239239e+00 2.54610681188077393e+02 5.87517538056792446e-04 2.46738456424180630e-02 5.45555766769827670e+01 -2.77871054785005427e+01
1800 6.06294571624585643e+00 2.61610681180669189e+02 5.87530336613047068e-04 2.53514081717393161e-02 5.45983891785709474e+01 -2.77955180157254524e+01
1801 -9.38020420806321198e-01 2.40611003251047293e+02 -9.09073019170816696e-05 2.33185724233088837e-02 5.44795144299299068e+01 -2.77323107892421667e+01
1802 -9.37698372652857159e-01 2.47611003243639061e+02 -9.08733970161498773e-05 2.39962589885569927e-02 5.45223097077280201e+01 -2.77407506560893502e+01
1803 -9.37376324499393121e-01 2.54611003236230857e+02 -9.08394172419025567e-05 2.46738844931967856e-02 5.45651063624549337e+01 -2.77491763244322875e+01
1804 -9.37054276345929082e-01 2.61611003228822653e+02 -9.08053627155689470e-05 2.53514472301573646e-02 5.46079042380719386e+01 -2.77575877635792558e+01
1805 -7.93802041339810316e+00 2.40611325299200757e+02 -7.69304817276733979e-04 2.33185910345593932e-02 5.44890654004490003e+01 -2.76943831055284129e+01
1806 -7.93769836524463912e+00 2.47611325291792525e+02 -7.69250802049582967e-04 2.39962772346289793e-02 5.45318460636811366e+01 -2.77028217629296876e+01
1807 -7.93737631709117508e+00 2.54611325284384321e+02 -7.69196139004947837e-04 2.46739023742612931e-02 5.45746280837422404e+01 -2.77112462751048803e+01
1808 -7.93705426893771104e+00 2.61611325276976117e+02 -7.69140828578931566e-04 2.53514647463909011e-02 5.46174113047189280e+01 -2.77196566113602891e+01
1809 1.30667369858981850e+01 2.82906089690244812e+02 1.26610465744819668e-03 2.74122543496389953e-02 5.47191590963859582e+01 -2.78589703536540476e+01
1810 1.30661069394923572e+01 2.89906089661890633e+02 1.26599961914873236e-03 2.80895450190698712e-02 5.47619909937909526e+01 -2.78673205686358862e+01
1811 1.30654768930865330e+01 2.96906089633536453e+02 1.26589351949289394e-03 2.87667643393826819e-02 5.48048233608325646e+01 -2.78756562963759436e+01
1812 1.30648468466807053e+01 3.03906089605182274e+02 1.26578635931875886e-03 2.94439106137610179e-02 5.48476560415160179e+01 -2.78839775075624487e+01
1813 6.06673701425236089e+00 2.82905459643838981e+02 5.87838642274312435e-04 2.74122252041477422e-02 5.47286317813946184e+01 -2.78210369995380553e+01
1814 6.06610696784653491e+00 2.89905459615484801e+02 5.87757170734891127e-04 2.80895166582737256e-02 5.47714490005608781e+01 -2.78293863381387006e+01
1815 6.06547692144070894e+00 2.96905459587130622e+02 5.87675208744154083e-04 2.87667367628366942e-02 5.48142666699393146e+01 -2.78377212426954799e+01
1816 6.06484687503488296e+00 3.03905459558776442e+02 5.87592756773747896e-04 2.94438838210086054e-02 5.48570846336613940e+01 -2.78460416838889238e+01
1817 -9.33262957393459658e-01 2.82904829597433150e+02 -9.04288748655181196e-05 2.74121727770787575e-02 5.47380964069042903e+01 -2.77831025978308404e+01
1818 -9.33893003799287413e-01 2.89904829569078970e+02 -9.04867792801849243e-05 2.80894644448099820e-02 5.47808989192872033e+01 -2.77914510553716276e+01
1819 -9.34523050205111616e-01 2.96904829540724791e+02 -9.05446032336181873e-05 2.87666847628954524e-02 5.48237018625080310e+01 -2.77997851320953586e+01
1820 -9.35153096610939372e-01 3.03904829512370611e+02 -9.06023466206151153e-05 2.94438320345039549e-02 5.48665050808250356e+01 -2.78081047986749823e+01
1821 -7.93326292903928376e+00 2.82904199551027318e+02 -7.68696165788740403e-04 2.74120970684558693e-02 5.47475529566551771e+01 -2.77451672817734867e+01
1822 -7.93389297544511152e+00 2.89904199522673139e+02 -7.68730503073937021e-04 2.80893883786992489e-02 5.47903407337863371e+01 -2.77535148535573093e+01
1823 -7.93452302185093572e+00 2.96904199494318959e+02 -7.68764188986504737e-04 2.87666083395763314e-02 5.48331289224314133e+01 -2.77618480977790156e+01
1824 -7.93515306825676348e+00 3.03904199465964837e+02 -7.68797223787683038e-04 2.94437552542612078e-02 5.48759173669760401e+01 -2.77701669851040123e+01
1825 5.52614073659858320e+01 1.98372215443993440e+02 5.35632339377592991e-03 1.92276271796840356e-02 5.41436710004276449e+01 -2.79854898242107275e+01
1826 5.52637523554183616e+01 2.05372215051209480e+02 5.35641927031265449e-03 1.99056278917194643e-02 5.41865671386787326e+01 -2.79940377621157559e+01
1827 5.52660973448508983e+01 2.12372214658425492e+02 5.35651059936106521e-03 2.05835778801129049e-02 5.42294657731522562e+01 -2.80025712655229135e+01
1828 5.52684423342834350e+01 2.19372214265641531e+02 5.35659738241814950e-03 2.12614754293824620e-02 5.42723667467104889e+01 -2.80110903023544431e+01
1829 4.82614077587698063e+01 1.98374560433425984e+02 4.67786369871304140e-03 1.92279752724588554e-02 5.41533837013353008e+01 -2.79475836712719854e+01
1830 4.82637527482023359e+01 2.05374560040641995e+02 4.67797621823728797e-03 1.99059802231572949e-02 5.41962655870744854e+01 -2.79561301148250188e+01
1831 4.82660977376348654e+01 2.12374559647858035e+02 4.67808476469611188e-03 2.05839344481129789e-02 5.42391499478140773e+01 -2.79646621769042838e+01
1832 4.82684427270674021e+01 2.19374559255074075e+02 4.67818933932387729e-03 2.12618362317800458e-02 5.42820366265347971e+01 -2.79731798254348867e+01
1833 4.12614081515537734e+01 1.98376905422858528e+02 3.99939207681456431e-03 1.92283070140759661e-02 5.41630887841509860e+01 -2.79096757246156990e+01
1834 4.12637531409863101e+01 2.05376905030074539e+02 3.99952124088784854e-03 1.99063156288540113e-02 5.42059563878208834e+01 -2.79182206688384156e+01
1835 4.12660981304188397e+01 2.12376904637290579e+02 3.99964700637895926e-03 2.05842735160467992e-02 5.42488264453117068e+01 -2.79267512846441832e+01
1836 4.12684431198513693e+01 2.19376904244506591e+02 3.99976937425958624e-03 2.12621789600531789e-02 5.42916987997231999e+01 -2.79352675399610781e+01
1837 3.42614085443377405e+01 1.98379250412291043e+02 3.32091025902541727e-03 1.92286224023567494e-02 5.41727862312199093e+01 -2.78717661175095976e+01
1838 3.42637535337702772e+01 2.05379250019507083e+02 3.32105606895464122e-03 1.99066341065751613e-02 5.42156395233351702e+01 -2.78803095574144528e+01
1839 3.42660985232028139e+01 2.12379249626723094e+02 3.32119905483655104e-03 2.05845950816241317e-02 5.42584952481345582e+01 -2.78888387219911174e+01
1840 3.42684435126353435e+01 2.19379249233939134e+02 3.32133921738011822e-03 2.12625036118559152e-02 5.43013532488374437e+01 -2.78973535791706908e+01
1841 5.52437029954480963e+01 2.40653278556013845e+02 5.35374506011763833e-03 2.33220481504748667e-02 5.44028487575929560e+01 -2.80367276804237591e+01
1842 5.52428349559468472e+01 2.47653278502192933e+02 5.35350223142254736e-03 2.39997165268194985e-02 5.44457619255688954e+01 -2.80451705389196277e+01
1843 5.52419669164455911e+01 2.54653278448372021e+02 5.35325488691555575e-03 2.46773238430252582e-02 5.44886766275842831e+01 -2.80535987717952793e+01
1844 5.52410988769443350e+01 2.61653278394551137e+02 5.35300302929420362e-03 2.53548683922970447e-02 5.45315927066048900e+01 -2.80620123484064194e+01
1845 4.82437030492690013e+01 2.40652410516512589e+02 4.67539460104168803e-03 2.33221106536435178e-02 5.44124553257919601e+01 -2.79988094178260312e+01
1846 4.82428350097677452e+01 2.47652410462691677e+02 4.67517187671818817e-03 2.39997832706602271e-02 5.44553541104305339e+01 -2.80072511080591937e+01
1847 4.82419669702664891e+01 2.54652410408870765e+02 4.67494520928936601e-03 2.46773948253122717e-02 5.44982544086531959e+01 -2.80156782257096779e+01
1848 4.82410989307652329e+01 2.61652410355049881e+02 4.67471460113810886e-03 2.53549436107410320e-02 5.45411560635465165e+01 -2.80240907401305250e+01
1849 4.12437031030898993e+01 2.40651542477011333e+02 3.99703221515495827e-03 2.33221533358211712e-02 5.44220541111684071e+01 -2.79608893336510356e+01
1850 4.12428350635886432e+01 2.47651542423190421e+02 3.99682959739449967e-03 2.39998296206187199e-02 5.44649384831893073e+01 -2.79693298508544785e+01
1851 4.12419670240873870e+01 2.54651542369369508e+02 3.99662360929526391e-03 2.46774448411362229e-02 5.45078243483849434e+01 -2.79777558485459963e+01
1852 4.12410989845861309e+01 2.61651542315548625e+02 3.99641425292542388e-03 2.53549972904601011e-02 5.45507115499632320e+01 -2.79861672960760401e+01
1853 3.42437031569107972e+01 2.40650674437510077e+02 3.31865963173037792e-03 2.33221761952833485e-02 5.44316450965453811e+01 -2.79229675611054624e+01
1854 3.42428351174095411e+01 2.47650674383689164e+02 3.31847712241713872e-03 2.39998555749147691e-02 5.44745150267411731e+01 -2.79314069004981143e+01
1855 3.42419670779082850e+01 2.54650674329868281e+02 3.31829181558294245e-03 2.46774738886612263e-02 5.45173864297484627e+01 -2.79398317734820196e+01
1856 3.42410990384070288e+01 2.61650674276047368e+02 3.31810371298118688e-03 2.53550294295627719e-02 5.45602591488971242e+01 -2.79482421494051216e+01
1857 5.53149801513388439e+01 2.82835258805329886e+02 5.35962612857299788e-03 2.74047145823311175e-02 5.46613592800870265e+01 -2.80877967042225798e+01
1858 5.53167650995455134e+01 2.89835258577755610e+02 5.35961290543871677e-03 2.80819890593578710e-02 5.47042758663132602e+01 -2.80961653512910878e+01
1859 5.53185500477521899e+01 2.96835258350181277e+02 5.35959515924642332e-03 2.87591922126299200e-02 5.47471930521519212e+01 -2.81045191915651777e+01
1860 5.53203349959588593e+01 3.03835258122607001e+02 5.35957289245397872e-03 2.94363223455649421e-02 5.47901106808776532e+01 -2.81128581957236854e+01
1861 4.83149803789131411e+01 2.82837043753536534e+02 4.68140558020586819e-03 2.74050595598425151e-02 5.46708952143142426e+01 -2.80498753971762724e+01
1862 4.83167653271198105e+01 2.89837043525962258e+02 4.68141591095208587e-03 2.80823382517323486e-02 5.47137972993664121e+01 -2.80582431907195762e+01
1863 4.83185502753264871e+01 2.96837043298387982e+02 4.68142228931951818e-03 2.87595456170458737e-02 5.47566999642709860e+01 -2.80665962304681535e+01
1864 4.83203352235331565e+01 3.03837043070813650e+02 4.68142471739993633e-03 2.94366799591381581e-02 5.47996030524254536e+01 -2.80749344870927580e+01
1865 4.13149806064874383e+01 2.82838828701743239e+02 4.00317311790112946e-03 2.74053812717915263e-02 5.46804231791598738e+01 -2.80119522382078792e+01
1866 4.13167655546941077e+01 2.89838828474168963e+02 4.00320700486185479e-03 2.80826636076531820e-02 5.47233107340340936e+01 -2.80203191736502646e+01
1867 4.13185505029007771e+01 2.96838828246594630e+02 4.00323751018265804e-03 2.87598746144787712e-02 5.47661988490501344e+01 -2.80286714083312951e+01
1868 4.13203354511074537e+01 3.03838828019020355e+02 4.00326463558914759e-03 2.94370125955692591e-02 5.48090873677289281e+01 -2.80370089129137305e+01
1869 3.43149808340617355e+01 2.82840613649949887e+02 3.32493046894788077e-03 2.74056797154655328e-02 5.46899431578543513e+01 -2.79740273604218466e+01
1870 3.43167657822684049e+01 2.89840613422375611e+02 3.32498791409754999e-03 2.80829651243525678e-02 5.47328161536203766e+01 -2.79823934331688164e+01
1871 3.43185507304750814e+01 2.96840613194801335e+02 3.32504254839716519e-03 2.87601792021057144e-02 5.47756896898672494e+01 -2.79907448582206904e+01
1872 3.43203356786817437e+01 3.03840612967227003e+02 3.32509437320610470e-03 2.94373202519803041e-02 5.48185636102398846e+01 -2.79990816062323233e+01
1873 9.77673249477214483e+01 -3.09583820921550284e+02 9.47112168159112804e-03 -2.99906542412589072e-02 5.09827659067588215e+01 -2.75586347472845681e+01
1874 9.77656800098231571e+01 -3.02583821114823195e+02 9.47131373642389959e-03 -2.93136231554519365e-02 5.10251473632287258e+01 -2.75681413931285810e+01
1875 9.77640350719248801e+01 -2.95583821308096105e+02 9.47149781916954182e-03 -2.86365176809831347e-02 5.10675426231484977e+01 -2.75776361502302123e+01
1876 9.77623901340266031e+01 -2.88583821501369016e+02 9.47167392502082893e-03 -2.79593395123634673e-02 5.11099515393987218e+01 -2.75871189727667527e+01
1877 9.07673251409943589e+01 -3.09585465859448561e+02 8.79310338133942014e-03 -2.99911559851926066e-02 5.09934571674496766e+01 -2.75209828983380262e+01
1878 9.07656802030960677e+01 -3.02585466052721472e+02 8.79327029604508835e-03 -2.93141172379557252e-02 5.10358263763032483e+01 -2.75304843189788393e+01
1879 9.07640352651977906e+01 -2.95585466245994382e+02 8.79342980812426907e-03 -2.86370040968470241e-02 5.10782093601417913e+01 -2.75399739011687998e+01
1880 9.07623903272995136e+01 -2.88585466439267293e+02 8.79358191314207407e-03 -2.79598182564912076e-02 5.11206059719229344e+01 -2.75494515991505793e+01
1881 8.37673253342672695e+01 -3.09587110797346838e+02 8.11506271839012965e-03 -2.99916323089037748e-02 5.10041431797255100e+01 -2.74833288998436380e+01
1882 8.37656803963689782e+01 -3.02587110990619749e+02 8.11520448813047440e-03 -2.93145864695674718e-02 5.10465001096119124e+01 -2.74928250879762857e+01
1883 8.37640354584707012e+01 -2.95587111183892659e+02 8.11533942481661684e-03 -2.86374662315259480e-02 5.10888707860153772e+01 -2.75023094879772465e+01
1884 8.37623905205724242e+01 -2.88587111377165570e+02 8.11546752438616244e-03 -2.79602732895091986e-02 5.11312550619711672e+01 -2.75117820541547680e+01
1885 7.67673255275401800e+01 -3.09588755735245115e+02 7.43700141610305777e-03 -2.99920832071532070e-02 5.10148239210294747e+01 -2.74456728834177675e+01
1886 7.67656805896418888e+01 -3.02588755928518026e+02 7.43711803642265693e-03 -2.93150308451550802e-02 5.10571685406521283e+01 -2.74551638317843221e+01
1887 7.67640356517436118e+01 -2.95588756121790937e+02 7.43722839336340234e-03 -2.86379040799950510e-02 5.10995268783211714e+01 -2.74646430423652355e+01
1888 7.67623907138453347e+01 -2.88588756315063847e+02 7.43733248323553021e-03 -2.79607046064999885e-02 5.11418987871501045e+01 -2.74741104695345015e+01
1889 9.77997369899747468e+01 -2.67337486562781521e+02 9.47626133602757874e-03 -2.59035449946595324e-02 5.12386885098713449e+01 -2.76160554981942461e+01
1890 9.77986309573790606e+01 -2.60337486650160656e+02 9.47645754842131940e-03 -2.52260907576314572e-02 5.12811502897482328e+01 -2.76254926310303190e+01
1891 9.77975249247833887e+01 -2.53337486737539791e+02 9.47664576131810633e-03 -2.45485723868855456e-02 5.13236249828774902e+01 -2.76349176012514910e+01
1892 9.77964188921877025e+01 -2.46337486824918955e+02 9.47682597049614474e-03 -2.38709915873579204e-02 5.13661124404298448e+01 -2.76443303639202291e+01
1893 9.07997370773538961e+01 -2.67338592595377179e+02 8.79810012269061428e-03 -2.59039484036121467e-02 5.12493087233425655e+01 -2.75783736197914422e+01
1894 9.07986310447582099e+01 -2.60338592682756314e+02 8.79827463849025895e-03 -2.52264864686324169e-02 5.12917580866029752e+01 -2.75878058312074934e+01
1895 9.07975250121625379e+01 -2.53338592770135477e+02 8.79844172637160409e-03 -2.45489603954562215e-02 5.13342203351185375e+01 -2.75972259306800503e+01
1896 9.07964189795668517e+01 -2.46338592857514641e+02 8.79860138243390190e-03 -2.38713718891349416e-02 5.13766953201407119e+01 -2.76066338733321004e+01
1897 8.37997371647330453e+01 -2.67339698627972837e+02 8.11991650533514832e-03 -2.59043298328406613e-02 5.12599234973769953e+01 -2.75406895466171839e+01
1898 8.37986311321373591e+01 -2.60339698715352029e+02 8.12006932033158997e-03 -2.52268607713828745e-02 5.13023604126581390e+01 -2.75501168294751082e+01
1899 8.37975250995416872e+01 -2.53339698802731164e+02 8.12021527910092647e-03 -2.45493275675753263e-02 5.13448101851978720e+01 -2.75595320510896542e+01
1900 8.37964190669460152e+01 -2.46339698890110299e+02 8.12035437806356980e-03 -2.38717319265761389e-02 5.13872726663289825e+01 -2.75689351666444971e+01
1901 7.67997372521121946e+01 -2.67340804660568551e+02 7.44171220949633571e-03 -2.59046892778843768e-02 5.12705328097416171e+01 -2.75030034105583034e+01
1902 7.67986312195165226e+01 -2.60340804747947686e+02 7.44184331981127042e-03 -2.52272136615301693e-02 5.13129572457364702e+01 -2.75124257577624718e+01
1903 7.67975251869208364e+01 -2.53340804835326821e+02 7.44196814569415138e-03 -2.45496738989983768e-02 5.13553945109942589e+01 -2.75218360944513236e+01
1904 7.67964191543251644e+01 -2.46340804922705985e+02 7.44208668388668566e-03 -2.38720716955452932e-02 5.13978444569296897e+01 -2.75312343758694027e+01
1905 9.77449090941858003e+01 -2.25059600472743341e+02 9.47265924240599418e-03 -2.18109866208586606e-02 5.14954109100225992e+01 -2.76726075418096045e+01
1906 9.77454410356347125e+01 -2.18059600492954871e+02 9.47296567038713455e-03 -2.11331708945384014e-02 5.15379458587472499e+01 -2.76819793284047186e+01
1907 9.77459729770836248e+01 -2.11059600513166430e+02 9.47326408741246302e-03 -2.04553013586939482e-02 5.15804928235008546e+01 -2.76913386858289954e+01
1908 9.77465049185325370e+01 -2.04059600533377989e+02 9.47355448958704660e-03 -1.97773797271578698e-02 5.16230516538965389e+01 -2.77006855700589973e+01
1909 9.07449091143973590e+01 -2.25059068531294429e+02 8.79437558311928387e-03 -2.18111847415709409e-02 5.15059656167447670e+01 -2.76348988883675446e+01
1910 9.07454410558462712e+01 -2.18059068551505959e+02 8.79466377506288657e-03 -2.11333612873583869e-02 5.15484879849280020e+01 -2.76442660580880215e+01
1911 9.07459729972951834e+01 -2.11059068571717518e+02 8.79494452943947042e-03 -2.04554840199767905e-02 5.15910223416192366e+01 -2.76536208496552014e+01
1912 9.07465049387440956e+01 -2.04059068591929076e+02 8.79521784262317884e-03 -1.97775546533752872e-02 5.16335685365158881e+01 -2.76629632191012007e+01
1913 8.37449091346089034e+01 -2.25058536589845517e+02 8.11606949931605731e-03 -2.18113643354911069e-02 5.15165146885832357e+01 -2.75971879962157693e+01
1914 8.37454410760578156e+01 -2.18058536610057047e+02 8.11633945156054089e-03 -2.11335337266943778e-02 5.15590244448681077e+01 -2.76065505420926982e+01
1915 8.37459730175067278e+01 -2.11058536630268605e+02 8.11660253973998241e-03 -2.04556493013572233e-02 5.16015461621443947e+01 -2.76159007608635960e+01
1916 8.37465049589556401e+01 -2.04058536650480164e+02 8.11685876049770237e-03 -1.97777127735366993e-02 5.16440796901944239e+01 -2.76252386086163106e+01
1917 7.67449091548204478e+01 -2.25058004648396604e+02 7.43774271839882720e-03 -2.18115253992171784e-02 5.15270581036238440e+01 -2.75594749974815336e+01
1918 7.67454410962693601e+01 -2.18058004668608135e+02 7.43799442756093877e-03 -2.11336882092532097e-02 5.15695552167106470e+01 -2.75688329125838614e+01
1919 7.67459730377182723e+01 -2.11058004688819693e+02 7.43823984626445275e-03 -2.04557971996509949e-02 5.16120642632768849e+01 -2.75781785516564177e+01
1920 7.67465049791671845e+01 -2.04058004709031252e+02 7.43847897142196294e-03 -1.97778540845668649e-02 5.16545850931903914e+01 -2.75875118708429135e+01
1921 1.39981286969346314e+02 -3.09643578881556948e+02 1.35593790557647555e-02 -2.99938280975945472e-02 5.09177590773425521e+01 -2.77855485927363262e+01
1922 1.39979761027993391e+02 -3.02643579047878177e+02 1.35597342321553613e-02 -2.93168560141837398e-02 5.09602134042461401e+01 -2.77950873529666005e+01
1923 1.39978235086640467e+02 -2.95643579214199406e+02 1.35600780060488937e-02 -2.86398095650418315e-02 5.10026817080584323e+01 -2.78046139224316526e+01
1924 1.39976709145287515e+02 -2.88643579380520634e+02 1.35604103703656723e-02 -2.79626904437969732e-02 5.10451638412127338e+01 -2.78141282549142055e+01
1925 1.32981287135667543e+02 -3.09645104822909900e+02 1.28815323719029297e-02 -2.99944716094401563e-02 5.09284823500514037e+01 -2.77479127079284780e+01
1926 1.32979761194314619e+02 -3.02645104989231129e+02 1.28818624401724688e-02 -2.93174884331910725e-02 5.09709246201337294e+01 -2.77574462873447416e+01
1927 1.32978235252961667e+02 -2.95645105155552358e+02 1.28821816745469005e-02 -2.86404308837413628e-02 5.10133808386812646e+01 -2.77669677261036014e+01
1928 1.32976709311608744e+02 -2.88645105321873530e+02 1.28824900683178738e-02 -2.79633006548838069e-02 5.10558508582006567e+01 -2.77764769780520915e+01
1929 1.25981287301988758e+02 -3.09646630764262852e+02 1.22036529453144783e-02 -2.99950897348335646e-02 5.09392005110051400e+01 -2.77102738808940749e+01
1930 1.25979761360635820e+02 -3.02646630930584081e+02 1.22039578983106599e-02 -2.93180960342451953e-02 5.09816306925978893e+01 -2.77198022719097779e+01
1931 1.25978235419282896e+02 -2.95646631096905253e+02 1.22042525861770241e-02 -2.86410279533622393e-02 5.10240747942078059e+01 -2.77293185724080473e+01
1932 1.25976709477929958e+02 -2.88646631263226482e+02 1.22045370025767336e-02 -2.79638871861336707e-02 5.10665326684155119e+01 -2.77388227363004027e+01
1933 1.18981287468309972e+02 -3.09648156705615747e+02 1.15257424952677229e-02 -2.99956824662348590e-02 5.09499135374416525e+01 -2.76726322429054932e+01
1934 1.18979761526957049e+02 -3.02648156871936976e+02 1.15260223262193401e-02 -2.93186788099649535e-02 5.09923315989278620e+01 -2.76821554379802919e+01
1935 1.18978235585604111e+02 -2.95648157038258205e+02 1.15262924609611916e-02 -2.86416007666823007e-02 5.10347635519788909e+01 -2.76916665927090335e+01
1936 1.18976709644251173e+02 -2.88648157204579434e+02 1.15265528935281619e-02 -2.79644500304835862e-02 5.10772092492499468e+01 -2.77011656610678934e+01
1937 1.40025673622578950e+02 -2.67344110938361098e+02 1.35665435026116384e-02 -2.59019322484264000e-02 5.11744295583997513e+01 -2.78432909771240418e+01
1938 1.40025701600206844e+02 -2.60344110938417032e+02 1.35669803445977784e-02 -2.52245366069857972e-02 5.12169638206880080e+01 -2.78527637695043069e+01
1939 1.40025729577834767e+02 -2.53344110938472937e+02 1.35674057488888444e-02 -2.45470768662066144e-02 5.12595111693633925e+01 -2.78622240959067753e+01
1940 1.40025757555462661e+02 -2.46344110938528843e+02 1.35678197090518295e-02 -2.38695547301485088e-02 5.13020714551368471e+01 -2.78716719110077449e+01
1941 1.33025673622634855e+02 -2.67344082960733203e+02 1.28885541011035006e-02 -2.59023584170974333e-02 5.11850890212683396e+01 -2.78056266761606068e+01
1942 1.33025701600262749e+02 -2.60344082960789137e+02 1.28889692814987619e-02 -2.52249516261521360e-02 5.12276110603277672e+01 -2.78150945894660317e+01
1943 1.33025729577890672e+02 -2.53344082960845014e+02 1.28893735949160409e-02 -2.45474807295209367e-02 5.12701461577644224e+01 -2.78245500872707971e+01
1944 1.33025757555518567e+02 -2.46344082960900948e+02 1.28897670352423645e-02 -2.38699474314303835e-02 5.13126941643661922e+01 -2.78339931243106449e+01
1945 1.26025673622690761e+02 -2.67344054983105309e+02 1.22105318932137566e-02 -2.59027626355376669e-02 5.11957431756969825e+01 -2.77679593844330626e+01
1946 1.26025701600318669e+02 -2.60344054983161186e+02 1.22109254057246042e-02 -2.52253452657248099e-02 5.12382529598332823e+01 -2.77774224112670716e+01
1947 1.26025729577946578e+02 -2.53344054983217120e+02 1.22113086221391498e-02 -2.45478637842031465e-02 5.12807757743360568e+01 -2.77868730731108151e+01
1948 1.26025757555574501e+02 -2.46344054983273026e+02 1.22116815366646540e-02 -2.38703198953575564e-02 5.13233114700707844e+01 -2.77963113247597029e+01
1949 1.19025673622746666e+02 -2.67344027005477358e+02 1.15324786003728474e-02 -2.59031448975471958e-02 5.12063919992162297e+01 -2.77302892334761886e+01
1950 1.19025701600374589e+02 -2.60344027005533292e+02 1.15328504390349237e-02 -2.52257175196641328e-02 5.12488894967878963e+01 -2.77397473664838792e+01
1951 1.19025729578002483e+02 -2.53344027005589197e+02 1.15332125526383632e-02 -2.45482260243739224e-02 5.12913999967147163e+01 -2.77491931850442413e+01
1952 1.19025757555630406e+02 -2.46344027005645103e+02 1.15335649357108262e-02 -2.38706721162112688e-02 5.13339233499403562e+01 -2.77586266440124945e+01
1953 1.40002785822837069e+02 -2.25113072537482424e+02 1.35667716896049374e-02 -2.18142634913435114e-02 5.14312694977214875e+01 -2.79001260554885455e+01
1954 1.40001840814316438e+02 -2.18113072601271085e+02 1.35670451174317221e-02 -2.11365070592736508e-02 5.14738818670123095e+01 -2.79095177008956057e+01
1955 1.40000895805795835e+02 -2.11113072665059747e+02 1.35673070683415588e-02 -2.04586968283483987e-02 5.15165064143990676e+01 -2.79188966082342667e+01
1956 1.39999950797275204e+02 -2.04113072728848380e+02 1.35675575371791615e-02 -1.97808345115002976e-02 5.15591429889835950e+01 -2.79282627331803823e+01
1957 1.33002785886625730e+02 -2.25114017546003055e+02 1.28886601208853622e-02 -2.18147164456441132e-02 5.14418488556780531e+01 -2.78624317703476585e+01
1958 1.33001840878105099e+02 -2.18114017609791716e+02 1.28889153317578754e-02 -2.11369488353070102e-02 5.14844488313656541e+01 -2.78718188433995131e+01
1959 1.33000895869584468e+02 -2.11114017673580349e+02 1.28891596382312967e-02 -2.04591274207005999e-02 5.15270609576248333e+01 -2.78811932292107230e+01
1960 1.32999950861063866e+02 -2.04114017737369011e+02 1.28893930354187346e-02 -1.97812539149259635e-02 5.15696850836380349e+01 -2.78905548835116406e+01
1961 1.26002785950414363e+02 -2.25114962554523686e+02 1.22105157211374708e-02 -2.18151509000523436e-02 5.14524227173596884e+01 -2.78247344520421578e+01
1962 1.26001840941893747e+02 -2.18114962618312319e+02 1.22107527098391580e-02 -2.11373726839136980e-02 5.14950102677589143e+01 -2.78341169455499937e+01
1963 1.26000895933373130e+02 -2.11114962682100980e+02 1.22109793668252146e-02 -2.04595406583645695e-02 5.15376099412082382e+01 -2.78434868026792621e+01
1964 1.25999950924852499e+02 -2.04114962745889613e+02 1.22111956874772949e-02 -1.97816565366659390e-02 5.15802215869713550e+01 -2.78528439792150131e+01
1965 1.19002786014203025e+02 -2.25115907563044289e+02 1.15323402136514961e-02 -2.18155668490996671e-02 5.14629910606326391e+01 -2.77870342323500559e+01
1966 1.19001841005682394e+02 -2.18115907626832950e+02 1.15325589752429142e-02 -2.11377785997863138e-02 5.15055661541125929e+01 -2.77964121391621610e+01
1967 1.19000895997161777e+02 -2.11115907690621611e+02 1.15327679779591175e-02 -2.04599365361941808e-02 5.15481533431243406e+01 -2.78057774604913632e+01
1968 1.18999950988641160e+02 -2.04115907754410244e+02 1.15329672174504412e-02 -1.97820423717355379e-02 5.15907524770133961e+01 -2.78151301521775522e+01
1969 1.82228003244950344e+02 -3.09588011876508972e+02 1.76495617000344412e-02 -2.99849233921562694e-02 5.08532158422724834e+01 -2.80126839447182157e+01
